code,date,name,lon,lat,row,col,cover_rate,comment
17A476362,2021-02-17,哈尔滨宁科考站,91.92655826577996,19.707493838231304,379,723,47,"魏琴负责,地址与联系方式: 新疆维吾尔自治区惠州市高港海口路e座 595481; yongpeng@example.com; 15345887560"
17A142416,2021-02-17,邯郸瑞科考站,89.72136975910017,32.75394563815321,383,339,72,"刘小红负责,地址与联系方式: 江苏省六安市龙潭李街S座 982517; fang09@example.net; 13929388535"
17A185339,2021-02-17,巢湖鹏科考站,90.3419667546444,30.09216621190761,383,418,49,"杨丽丽负责,地址与联系方式: 河南省哈尔滨市花溪史路D座 728542; litian@example.org; 13921027770"
17A148464,2021-02-17,南宁阳科考站,89.42791172449415,34.52916803089446,387,287,49,"廖凤兰负责,地址与联系方式: 西藏自治区宜都县梁平荆门街R座 113516; xiuying78@example.net; 18932188396"
17A163811,2021-02-17,天津杰科考站,90.28959502341948,31.41414525975672,389,380,68,"安欣负责,地址与联系方式: 海南省海门县徐汇石家庄街k座 907695; jieyao@example.org; 13678482843"
17A164818,2021-02-17,六安建平科考站,90.50919449564559,30.43460804678111,389,409,61,"吴彬负责,地址与联系方式: 海南省娜市沙湾石家庄路k座 578513; maping@example.net; 15544443071"
17A164835,2021-02-17,太原伟科考站,90.53130354276777,30.33318885517158,389,412,59,"杨琴负责,地址与联系方式: 吉林省丽娟市静安龚街L座 125248; xiuyinglai@example.org; 15976161007"
17A179428,2021-02-17,兴安盟辉科考站,91.1756838340711,27.95147507522385,393,483,62,"刘兰英负责,地址与联系方式: 辽宁省兴安盟县崇文崔街R座 466957; li56@example.net; 13009720354"
17A165007,2021-02-17,沈阳兵科考站,90.8518749813429,29.964809718029006,395,424,60,"周丹丹负责,地址与联系方式: 海南省淑兰县白云林路n座 526508; oxue@example.com; 18096229841"
17A163637,2021-02-17,台北宇科考站,90.55770839008028,31.49426791642694,396,379,63,"温勇负责,地址与联系方式: 甘肃省昆明市魏都郑路b座 100637; guchao@example.org; 15608320415"
17A163394,2021-02-17,郑州亮科考站,90.99583086260351,31.918083049793456,409,369,63,"马丹丹负责,地址与联系方式: 吉林省辛集市平山关岭街H座 198335; xiexia@example.org; 13076677920"
17A164195,2021-02-17,北京勇科考站,91.29710297298291,31.29898183418796,413,388,67,"张梅负责,地址与联系方式: 台湾省六安市普陀刘路h座 813891; fengfang@example.org; 15756571865"
17A160138,2021-02-17,呼和浩特利科考站,91.45632893114278,31.88721510918693,420,372,67,"陈华负责,地址与联系方式: 陕西省玉梅市高港吴街l座 692621; llai@example.com; 13931894875"
17A472101,2021-02-17,石家庄雷科考站,93.46214596032208,20.39337693026505,423,708,18,"郁红负责,地址与联系方式: 青海省重庆市平山惠州街H座 677015; jingxia@example.net; 13483295160"
17A112481,2021-02-17,天津俊科考站,90.43200272024497,37.33080496081901,428,213,72,"邓玉珍负责,地址与联系方式: 甘肃省静市高明莫路s座 316999; jieli@example.org; 13291707214"
17A166347,2021-02-17,兴安盟鹏科考站,92.22924032303645,29.719982959896537,428,437,64,"徐琴负责,地址与联系方式: 黑龙江省斌县山亭郑街m座 732547; xiulan09@example.org; 14711259271"
17A111340,2021-02-17,惠州宇科考站,90.7100055736435,36.81303423849545,431,229,65,"张建负责,地址与联系方式: 甘肃省东莞市西夏阜新路t座 941814; renmin@example.org; 18892342447"
17A110617,2021-02-17,六盘水龙科考站,91.3049850513599,36.065784910690724,440,253,70,"何霞负责,地址与联系方式: 贵州省伟县翔安拉萨路k座 410663; ywan@example.com; 18242918360"
17A177416,2021-02-17,汕尾建科考站,93.04679861967381,28.992629750848113,445,461,56,"丁丽负责,地址与联系方式: 河北省济南市沙湾高路x座 287751; dxiang@example.org; 15876272755"
17A171719,2021-02-17,沈阳旭科考站,92.98334970926078,30.216209517984755,449,426,6,"徐伟负责,地址与联系方式: 西藏自治区沈阳县清浦南昌路y座 941320; qiang95@example.com; 15032668141"
17A154754,2021-02-17,杭州宇科考站,93.01878340666254,34.32171607939522,470,310,51,"王欢负责,地址与联系方式: 陕西省拉萨县门头沟马鞍山街c座 835581; leixia@example.org; 15735640603"
17A156662,2021-02-17,张家港东科考站,93.355942067253,33.94679504762922,476,322,70,"丁娟负责,地址与联系方式: 重庆市辉市魏都潮州路G座 760822; weicao@example.org; 13344583192"
17A159045,2021-02-17,潮州辉科考站,93.6187366333676,32.67391379774156,476,359,58,"陈燕负责,地址与联系方式: 安徽省秀云县沈河张路X座 221065; leihuang@example.com; 13047145414"
17A158716,2021-02-17,长沙建军科考站,93.93559409139432,31.904119667317982,480,382,36,"何华负责,地址与联系方式: 广东省呼和浩特县城东胡路P座 206180; wei47@example.net; 18580924272"
17A170438,2021-02-17,佛山斌科考站,95.03605118124796,30.349495688995255,500,430,14,"王伟负责,地址与联系方式: 重庆市六安市东丽黎街r座 617902; yinyan@example.org; 13287111638"
18A16334,2021-02-18,台北俊科考站,72.68455519362942,35.706813133035,2,120,64,"杨玉负责,地址与联系方式: 海南省帅市城北侯街h座 808410; hshi@example.org; 13513694572"
18A70,2021-02-18,关岭明科考站,70.79864133258349,38.81825763813637,3,9,79,"贾静负责,地址与联系方式: 安徽省荣市安次蔡街d座 543936; xiuying28@example.net; 15986134993"
18A265909,2021-02-18,上海伟科考站,77.82188595614646,23.149619652813204,3,548,77,"黄桂芝负责,地址与联系方式: 台湾省辛集县高坪黄路q座 877064; leihan@example.com; 13614686767"
18A20512,2021-02-18,齐齐哈尔峰科考站,73.90763251189327,33.564319442281345,4,196,77,"陈红梅负责,地址与联系方式: 吉林省涛县涪城张家港街x座 839274; guiyingmeng@example.net; 13060769708"
18A242042,2021-02-18,香港彬科考站,75.8245256649106,29.252279305521643,4,344,82,"龙勇负责,地址与联系方式: 新疆维吾尔自治区宜都县清城李街a座 790940; yan17@example.org; 18666726382"
18A242038,2021-02-18,上海平科考站,75.84768950289997,29.19330201559681,4,346,80,"王红霞负责,地址与联系方式: 广西壮族自治区伟县清河哈尔滨街Q座 222571; ihu@example.org; 15343202288"
18A1298,2021-02-18,长沙鑫科考站,71.59488223201937,37.739790272923806,5,49,70,"蒋洋负责,地址与联系方式: 天津市志强市崇文长春路B座 465246; caina@example.com; 15965517031"
18A241860,2021-02-18,海门辉科考站,75.75310334811755,29.527741766198613,5,335,80,"李玉负责,地址与联系方式: 河南省上海县萧山澳门街b座 232853; yong40@example.org; 18009435368"
18A16596,2021-02-18,南京建国科考站,73.12678662260889,35.28929247594144,7,137,87,"廖凤兰负责,地址与联系方式: 青海省丽华市徐汇刘街M座 877768; jiezou@example.com; 13871240222"
18A20181,2021-02-18,辽阳平科考站,73.60041942425129,34.40444977121968,7,168,79,"董丽华负责,地址与联系方式: 广东省台北市清浦潮州街f座 659910; ming79@example.net; 14545515359"
18A240785,2021-02-18,深圳鹏科考站,75.46654765538356,30.598801929662926,9,300,66,"程旭负责,地址与联系方式: 上海市潜江县锡山石家庄路D座 231033; yanxue@example.org; 18219520033"
18A240230,2021-02-18,兰州波科考站,74.9392590268946,31.896786278277972,10,256,74,"蔡明负责,地址与联系方式: 安徽省郑州县沈河张街s座 803459; liaojie@example.com; 15325746442"
18A241808,2021-02-18,杭州红霞科考站,75.90686793514175,29.806242574146573,12,328,83,"龚春梅负责,地址与联系方式: 广东省汕尾县浔阳郑街p座 694492; taoshao@example.com; 13388388972"
18A14923,2021-02-18,大冶志强科考站,72.20645975606016,37.319429716643214,13,68,86,"傅小红负责,地址与联系方式: 台湾省春梅市怀柔秦街N座 984689; kli@example.net; 13755748021"
18A248,2021-02-18,汕尾红霞科考站,71.05611996792885,39.17193343166742,14,2,82,"赵坤负责,地址与联系方式: 内蒙古自治区秀云县徐汇重庆街f座 858447; jie65@example.org; 15742823657"
18A245314,2021-02-18,拉萨文科考站,76.3216139042325,28.938828805136417,14,358,64,"刘海燕负责,地址与联系方式: 云南省拉萨市合川邱街u座 586676; xiuying92@example.com; 18569579716"
18A267090,2021-02-18,南昌鑫科考站,78.5523404689156,21.836385319830438,14,594,38,"黄磊负责,地址与联系方式: 福建省永安县静安潜江路V座 736513; wyu@example.com; 13656805289"
18A21936,2021-02-18,大冶宁科考站,75.04438843160031,32.098885249655495,15,251,55,"屈燕负责,地址与联系方式: 宁夏回族自治区南昌市清浦海门街E座 520694; na41@example.net; 13446717599"
18A261858,2021-02-18,太原亮科考站,77.95027319843396,24.539234462557065,18,506,55,"吕帅负责,地址与联系方式: 台湾省太原县平山马鞍山路P座 618536; xiaolei@example.org; 13420417432"
18A242191,2021-02-18,哈尔滨平科考站,76.23804385356141,29.64145633129423,19,336,42,"王丽华负责,地址与联系方式: 江西省银川县闵行陈街x座 834225; jingdong@example.net; 13683858175"
18A548,2021-02-18,六安楠科考站,71.6396445982822,38.704035080066745,20,22,83,"杨桂荣负责,地址与联系方式: 河北省瑞市翔安天津街l座 669405; rzhang@example.net; 15572605908"
18A19531,2021-02-18,上海斌科考站,74.35922466403233,33.95881030276213,20,189,66,"唐秀梅负责,地址与联系方式: 吉林省佛山市滨城北镇路P座 896039; yan87@example.com; 18109301746"
18A1986,2021-02-18,南昌阳科考站,72.01671337583647,38.46788101679414,25,33,82,"何慧负责,地址与联系方式: 河北省深圳县梁平陈路x座 217781; junhu@example.org; 18648478402"
18A247512,2021-02-18,海门涛科考站,77.53100105139599,26.68161568304522,25,437,61,"薛秀兰负责,地址与联系方式: 云南省金凤县海陵周路y座 362886; juan30@example.com; 15627239860"
18A244932,2021-02-18,石家庄宁科考站,76.83915866364701,28.759510714509716,26,368,78,"吴岩负责,地址与联系方式: 山东省淑兰县南长盛路c座 767048; xia94@example.net; 13202249013"
18A655,2021-02-18,梧州文科考站,71.92546927543702,38.748090553531746,27,24,84,"艾博负责,地址与联系方式: 四川省建军县翔安吴街m座 831346; pengjing@example.org; 18146128264"
18A2010,2021-02-18,邯郸强科考站,72.19523125763135,38.32778403050424,27,39,64,"吴博负责,地址与联系方式: 广西壮族自治区贵阳市安次兰州街g座 478473; cduan@example.org; 15874074183"
18A242398,2021-02-18,福州磊科考站,76.5678658180334,29.57407970861674,27,341,69,"苏波负责,地址与联系方式: 江西省小红县友好周路H座 336246; wei12@example.org; 13665439321"
18A260297,2021-02-18,宜都宁科考站,77.88021808409708,25.824416441794348,27,466,75,"吕波负责,地址与联系方式: 云南省琴县丰都嘉禾街K座 197043; lilei@example.com; 15525655457"
18A242341,2021-02-18,六安彬科考站,76.71633726807094,29.286312548939677,28,351,51,"康瑜负责,地址与联系方式: 西藏自治区沈阳市沙市海口路c座 635982; rwang@example.com; 13582492393"
18A261712,2021-02-18,哈尔滨健科考站,78.19193413594267,24.924413922362593,28,496,26,"尹瑜负责,地址与联系方式: 山东省帆县孝南深圳路U座 898921; jiangmin@example.com; 15522405890"
18A242434,2021-02-18,嘉禾辉科考站,76.58899430020976,29.812714985405517,30,334,54,"张云负责,地址与联系方式: 吉林省邯郸市清城吴街Y座 426569; kluo@example.net; 15267553652"
18A245054,2021-02-18,六盘水俊科考站,76.88579463969447,29.037579364699106,30,360,76,"赵龙负责,地址与联系方式: 西藏自治区琳市合川周路J座 880011; juanjin@example.com; 15152293778"
18A243633,2021-02-18,香港鹏科考站,76.738256317,29.624422722489236,32,341,4,"蒋杰负责,地址与联系方式: 湖北省杭州市清河惠州街b座 266910; yonglai@example.com; 15843424929"
18A2306,2021-02-18,太原军科考站,72.58595526999427,38.12984353998329,33,49,80,"王兰英负责,地址与联系方式: 台湾省婷婷县海港曾街Y座 872826; taoren@example.net; 15808412758"
18A2313,2021-02-18,兴城建科考站,72.65668788089555,38.087180469856044,34,51,18,"万丽娟负责,地址与联系方式: 广西壮族自治区马鞍山市上街海口路p座 198832; jiekong@example.org; 15211305185"
18A258716,2021-02-18,长沙磊科考站,78.28243831698681,25.338478588036548,34,484,20,"周秀兰负责,地址与联系方式: 黑龙江省娜市上街淮安街G座 947504; min89@example.net; 13163398958"
18A3399,2021-02-18,长春超科考站,72.41010133857752,38.76352721836898,38,29,79,"薛荣负责,地址与联系方式: 广东省大冶县山亭张街h座 728933; qiang53@example.org; 18277635164"
18A2147,2021-02-18,长沙健科考站,72.7875369701797,38.66399661011686,45,36,69,"张帅负责,地址与联系方式: 海南省鹏县沙湾庞路i座 625163; jingqian@example.com; 15872036541"
18A2198,2021-02-18,东莞伟科考站,72.94832334421706,38.55010578031733,47,41,82,"杨建华负责,地址与联系方式: 天津市强县清河周街q座 169077; caowei@example.org; 13752054950"
18A3853,2021-02-18,六盘水志强科考站,72.3314939630393,39.722381503497026,50,1,75,"施秀华负责,地址与联系方式: 辽宁省梅县安次呼和浩特街N座 181919; gangdai@example.org; 15356462969"
18A263672,2021-02-18,石家庄杨科考站,79.18920147670251,24.1859132252013,50,526,42,"刘磊负责,地址与联系方式: 台湾省乌鲁木齐市萧山太原街I座 696992; weiwen@example.net; 13741826610"
18A263642,2021-02-18,拉萨瑞科考站,79.20483764371515,24.385655737564594,52,520,35,"朱婷负责,地址与联系方式: 新疆维吾尔自治区石家庄县城北淮安街U座 775764; tkang@example.net; 14559623020"
18A2604,2021-02-18,贵阳博科考站,73.40964529507846,38.234104211855325,53,55,48,"朱璐负责,地址与联系方式: 黑龙江省广州市西夏张街e座 553640; lei56@example.com; 18677017751"
18A2834,2021-02-18,重庆瑞科考站,73.51054353051468,38.728556125464955,62,42,80,"王晨负责,地址与联系方式: 广东省巢湖县涪城柳州路E座 384900; luoping@example.com; 13581607409"
18A4383,2021-02-18,贵阳博科考站,73.32087308351291,39.46838657613422,68,19,83,"李桂花负责,地址与联系方式: 上海市大冶县长寿惠州路m座 342033; pingwen@example.org; 18065877332"
18A4317,2021-02-18,广州浩科考站,73.19397616471737,39.738818105226265,69,10,84,"赵刚负责,地址与联系方式: 吉林省雪县花溪黄路T座 696128; yyuan@example.org; 18132466653"
18A7900,2021-02-18,柳州楠科考站,73.78407721342786,38.79582549252246,69,43,80,"郭桂兰负责,地址与联系方式: 香港特别行政区南京县西夏关岭路Z座 220062; klu@example.net; 15571938745"
18A4309,2021-02-18,太原岩科考站,73.23111723147058,39.82402735845259,71,8,82,"林玉负责,地址与联系方式: 宁夏回族自治区长春县徐汇潮州街m座 491190; vcheng@example.org; 13519299037"
18A8016,2021-02-18,广州磊科考站,74.12810321883438,38.74729705645369,76,48,84,"张秀荣负责,地址与联系方式: 山西省六安县萧山朱路F座 946702; xiuying02@example.net; 13834943923"
18A8702,2021-02-18,六盘水东科考站,74.74233773740312,37.84790007860159,78,80,76,"吕畅负责,地址与联系方式: 青海省沈阳市合川长春街i座 363074; fanjing@example.org; 15111177699"
18A4946,2021-02-18,沈阳建军科考站,73.74807747241834,39.80724928383863,82,14,72,"马超负责,地址与联系方式: 天津市广州市徐汇通辽路m座 764767; weihao@example.org; 15686783783"
18A4696,2021-02-18,武汉坤科考站,74.03468665515842,39.347609973960324,82,30,72,"汪兵负责,地址与联系方式: 吉林省秀珍县秀英合肥街e座 985972; chenfang@example.com; 13258835866"
18A5041,2021-02-18,海门超科考站,73.60377047424792,40.250443634863544,85,0,81,"王霞负责,地址与联系方式: 浙江省沈阳市清城刘街d座 340342; ecao@example.org; 13382229123"
18A5051,2021-02-18,沈阳文科考站,73.71536715380583,40.221424841110704,87,2,82,"李龙负责,地址与联系方式: 浙江省石家庄市六枝特重庆街k座 679935; guiying20@example.org; 13528078596"
18A9023,2021-02-18,西宁成科考站,75.09347813565404,38.007605427131445,88,79,29,"萧兵负责,地址与联系方式: 吉林省桂荣县白云六安街u座 826300; jingcui@example.com; 18272224917"
18A4914,2021-02-18,福州建军科考站,73.99085521848785,39.933642919459245,89,13,83,"秦晶负责,地址与联系方式: 黑龙江省通辽县东丽叶路f座 704184; yong40@example.com; 13169974426"
18A4819,2021-02-18,梧州强科考站,74.20785501253192,39.65944746286008,90,23,77,"吴秀梅负责,地址与联系方式: 江苏省荆门市丰都孙街V座 699519; chaohuang@example.net; 18672538849"
18A8940,2021-02-18,台北旭科考站,75.18373340838194,38.004428251365105,90,80,62,"张帆负责,地址与联系方式: 江西省兰英县翔安昆明街C座 587859; fangwei@example.net; 13024887046"
18A5090,2021-02-18,杭州佳科考站,73.99511292630872,40.219646643498734,93,5,54,"钟莉负责,地址与联系方式: 江苏省军市翔安梧州路H座 499216; hwan@example.net; 13450107456"
18A6153,2021-02-18,成都龙科考站,74.71873997508827,39.421465975767404,98,35,81,"杨鑫负责,地址与联系方式: 甘肃省建市魏都沈路s座 315136; yongqiao@example.org; 15885477083"
18A5193,2021-02-18,呼和浩特红霞科考站,74.31158946341894,40.159246156265596,99,10,66,"谢艳负责,地址与联系方式: 新疆维吾尔自治区柳县城北吴街C座 806876; weilong@example.com; 14555486486"
18A6110,2021-02-18,兴安盟强科考站,74.63552879600313,39.709888128009595,100,26,85,"王涛负责,地址与联系方式: 云南省梅县金平潜江街t座 240700; guiying95@example.com; 13571002790"
18A6177,2021-02-18,南宁亮科考站,74.828537104392,39.39040394997821,100,37,81,"王峰负责,地址与联系方式: 青海省强县怀柔俞路s座 768106; pingliu@example.net; 18279000798"
18A6046,2021-02-18,西安波科考站,74.54871585349116,39.92652758253793,101,19,82,"王畅负责,地址与联系方式: 江西省呼和浩特市南湖合山路D座 850657; xiuyingfu@example.org; 14747563794"
18A7059,2021-02-18,南昌晨科考站,75.16496829336835,39.05174852617266,103,50,56,"孙宁负责,地址与联系方式: 山东省海口县东丽舒路Z座 344609; xiuyinggong@example.org; 13068743436"
18A9342,2021-02-18,宁德建平科考站,75.55086460876653,38.378325036616225,103,73,83,"张楠负责,地址与联系方式: 山东省巢湖市清浦龙街N座 732413; qiang01@example.net; 13542472777"
18A5907,2021-02-18,太原龙科考站,74.94922281698068,39.64616008475906,106,31,80,"朱秀兰负责,地址与联系方式: 湖北省志强市静安郭路B座 930397; fangma@example.org; 13516629118"
18A7002,2021-02-18,柳州博科考站,75.31846848822775,39.1766936768008,108,48,79,"张宇负责,地址与联系方式: 台湾省海口市沈北新呼和浩特街y座 443932; guiying38@example.net; 18838492389"
18A6976,2021-02-18,阜新瑞科考站,75.55010761496189,39.01123736323709,111,55,79,"王彬负责,地址与联系方式: 青海省建军县沈北新辛集路R座 111867; qiang74@example.org; 13452151023"
18A5392,2021-02-18,辛集志强科考站,74.69464702461302,40.513426338928994,112,4,82,"孙利负责,地址与联系方式: 湖南省超市金平济南街m座 368539; zzhong@example.com; 15858823204"
18A6645,2021-02-18,拉萨林科考站,75.51397666154261,39.38688721790149,115,44,81,"袁阳负责,地址与联系方式: 云南省马鞍山县门头沟广州路d座 578654; esun@example.com; 15955765688"
18A9805,2021-02-18,天津成科考站,76.39369180154792,38.38652629030113,122,81,76,"刘杰负责,地址与联系方式: 河南省海口县永川兴城路T座 572499; lei57@example.net; 14595265291"
18A6491,2021-02-18,辽阳志强科考站,75.77701207652117,39.797588365911686,126,35,83,"李娜负责,地址与联系方式: 江西省淑华市清河张路r座 273685; fangxiong@example.com; 15994767680"
18A5541,2021-02-18,汕尾明科考站,75.41166930015152,40.48633602458485,127,12,78,"覃娜负责,地址与联系方式: 海南省乌鲁木齐县山亭戴路l座 349410; ming82@example.net; 13286816912"
18A59047,2021-02-18,汕尾岩科考站,75.87433101215528,39.866948930807084,129,34,81,"杨丽丽负责,地址与联系方式: 新疆维吾尔自治区欣县合川海口街r座 601468; min63@example.com; 13773089917"
18A55680,2021-02-18,杭州佳科考站,76.98140876292165,38.37206312419406,135,87,55,"梁阳负责,地址与联系方式: 河北省鹏县白云李街C座 549465; liangjuan@example.com; 15721979133"
18A56004,2021-02-18,西安建华科考站,76.72365932564205,39.095881719750636,138,64,85,"施利负责,地址与联系方式: 宁夏回族自治区杨市沙湾柯路R座 658986; tdai@example.net; 18738088946"
18A58659,2021-02-18,六安杨科考站,76.66287217446978,39.28728262637438,139,58,84,"冯畅负责,地址与联系方式: 浙江省亮市长寿田街U座 730998; xiuying79@example.org; 18748475651"
18A55779,2021-02-18,福州华科考站,77.13960009297823,38.49443313022242,140,85,81,"胡浩负责,地址与联系方式: 黑龙江省洋县普陀汪路E座 103970; pcheng@example.org; 18671122615"
18A55833,2021-02-18,马鞍山宁科考站,76.96888804586625,38.89558524264844,141,72,77,"丁艳负责,地址与联系方式: 黑龙江省秀芳县房山乌鲁木齐路Q座 555889; min53@example.org; 15355390953"
18A55452,2021-02-18,太原旭科考站,77.39728385388936,38.68426064315972,148,82,70,"张桂英负责,地址与联系方式: 河北省璐市南长西宁路S座 829764; lsun@example.com; 18023888389"
18A55140,2021-02-18,柳州宁科考站,77.83376070428781,37.84180373311827,148,110,47,"陶丽负责,地址与联系方式: 海南省邯郸县平山张街x座 637684; fang57@example.net; 14570381489"
18A55454,2021-02-18,广州勇科考站,77.45147775347567,38.66670539818781,149,83,81,"刘帅负责,地址与联系方式: 天津市磊县海港深圳路p座 464105; gongfang@example.net; 18175007910"
18A59536,2021-02-18,拉萨帆科考站,76.46274681213693,40.60308396353855,151,19,84,"周建平负责,地址与联系方式: 山东省兵市吉区永安街c座 859146; txiong@example.net; 15903826989"
18A59621,2021-02-18,六安平科考站,76.6187719127066,40.335785319430855,151,28,78,"曹倩负责,地址与联系方式: 山东省杰县清浦六盘水街a座 416561; min56@example.org; 13071226436"
18A59262,2021-02-18,合山晨科考站,76.84048253611812,39.94879500677875,151,41,84,"尹萍负责,地址与联系方式: 北京市强县孝南马鞍山街S座 878024; mingtao@example.org; 15832298652"
18A55307,2021-02-18,惠州平科考站,77.87718853938868,38.45215319377428,156,93,74,"王坤负责,地址与联系方式: 新疆维吾尔自治区彬市璧山合肥路f座 494271; luoguiying@example.org; 14549829056"
18A58104,2021-02-18,贵阳帆科考站,77.29602610111687,39.95848584170611,161,45,83,"李兰英负责,地址与联系方式: 天津市六安市朝阳向路U座 925562; yang37@example.com; 15260901479"
18A58017,2021-02-18,长沙波科考站,77.16684844058292,40.27085303622978,162,35,83,"王利负责,地址与联系方式: 西藏自治区建国县淄川全路G座 226492; okang@example.net; 18721490525"
18A58097,2021-02-18,张家港涛科考站,77.36830753320172,39.911353795051326,162,47,87,"梅莉负责,地址与联系方式: 新疆维吾尔自治区芳县江北王路N座 660008; bwan@example.org; 18732691436"
18A56590,2021-02-18,嘉禾平科考站,77.90400032533225,38.91837881297958,162,80,81,"许淑华负责,地址与联系方式: 台湾省龙市孝南天津街S座 556415; dengna@example.net; 18701788167"
18A58168,2021-02-18,马鞍山洋科考站,77.51843664755387,39.88966594665577,165,49,85,"邹静负责,地址与联系方式: 广西壮族自治区拉萨市江北张路x座 978726; dxiao@example.net; 13218414314"
18A58071,2021-02-18,哈尔滨亮科考站,77.42425718684989,40.1427086450093,166,41,84,"李超负责,地址与联系方式: 云南省平市平山成都街O座 257521; jie26@example.net; 18889614022"
18A205458,2021-02-18,拉萨博科考站,82.23339658067488,28.487581477605094,166,418,45,"冯桂花负责,地址与联系方式: 台湾省红梅县怀柔嘉禾路Z座 717774; zhu@example.org; 13346663943"
18A205541,2021-02-18,梧州波科考站,82.36224025863193,28.17928731204367,167,428,45,"任秀梅负责,地址与联系方式: 广西壮族自治区俊市上街北镇路w座 230159; naliao@example.net; 15811931275"
18A53884,2021-02-18,成都楠科考站,78.53150329838088,38.30693179098784,169,103,84,"高桂芳负责,地址与联系方式: 北京市冬梅县东丽贵阳路W座 922509; pzhou@example.com; 14576190303"
18A53794,2021-02-18,辽阳坤科考站,78.61565907331291,38.22766275587826,170,106,80,"高桂香负责,地址与联系方式: 新疆维吾尔自治区佛山市新城田街j座 973766; wangming@example.org; 15720543805"
18A58252,2021-02-18,贵阳明科考站,77.8841323812524,39.72482021242979,171,57,87,"冯岩负责,地址与联系方式: 安徽省平县璧山呼和浩特路N座 428891; taogong@example.org; 14540457281"
18A53806,2021-02-18,银川建平科考站,78.63909179413459,38.27005132769913,171,105,83,"孙霞负责,地址与联系方式: 江西省淮安市高港彭路A座 680146; kongchao@example.com; 15109843272"
18A53776,2021-02-18,成都建平科考站,78.72967915223144,38.0873315705063,171,111,81,"周博负责,地址与联系方式: 内蒙古自治区娟市孝南六盘水街T座 615894; iguo@example.com; 15106206755"
18A53771,2021-02-18,上海勇科考站,78.73815587528343,38.16015893485259,172,109,78,"何东负责,地址与联系方式: 香港特别行政区海口市东丽关岭路t座 505957; yangfeng@example.com; 15605998785"
18A203950,2021-02-18,合山志强科考站,82.84513176048695,27.139726801413598,172,462,39,"施玉梅负责,地址与联系方式: 湖南省长春县大东徐路e座 818846; tianming@example.org; 13293983495"
18A56745,2021-02-18,潮州超科考站,78.60250005118243,38.61037974081225,174,95,65,"李秀珍负责,地址与联系方式: 青海省兰英市海陵胡路m座 619470; jie14@example.org; 13586948057"
18A35320,2021-02-18,石家庄建平科考站,79.89906063537585,36.23521133063595,178,174,35,"刘宁负责,地址与联系方式: 浙江省兴安盟市东城合山路k座 614022; fangye@example.net; 14751387203"
18A53382,2021-02-18,南宁杨科考站,79.2294357258139,38.06429800017701,182,116,76,"王颖负责,地址与联系方式: 甘肃省太原县海港梧州路c座 466406; yan64@example.net; 15600573909"
18A281530,2021-02-18,太原宁科考站,83.91954197628976,24.500965443648337,183,547,22,"孙丽娟负责,地址与联系方式: 广东省婷婷市魏都福州街q座 205029; chaohuang@example.org; 18937071137"
18A57293,2021-02-18,南京建科考站,78.5780753701945,39.62662064903182,185,66,20,"郭冬梅负责,地址与联系方式: 山东省旭县吉区冯路g座 132048; dtian@example.org; 15757192036"
18A57056,2021-02-18,荆门刚科考站,78.92400923688484,39.13303521419895,187,83,82,"刘利负责,地址与联系方式: 海南省阜新市高坪沈街i座 868733; yongqiu@example.net; 14744623067"
18A53505,2021-02-18,梧州军科考站,79.46623265323085,38.31127834176306,190,111,80,"石慧负责,地址与联系方式: 安徽省杭州市梁平郑街J座 869205; xiulan61@example.org; 15116908890"
18A40882,2021-02-18,武汉超科考站,80.72722966688755,35.49665811138563,190,202,29,"陈秀云负责,地址与联系方式: 贵州省永安县璧山郝街T座 376498; yeqiang@example.com; 13812443167"
18A53564,2021-02-18,梧州明科考站,79.41583427375201,38.50723301626458,191,105,1,"梁建华负责,地址与联系方式: 湖南省广州市孝南冉街G座 303190; xiulan47@example.org; 14544061367"
18A208983,2021-02-18,巢湖利科考站,83.01902854261695,29.34668004092294,193,398,40,"彭雷负责,地址与联系方式: 山西省淑兰市友好柳州路x座 721875; nawen@example.com; 18859923425"
18A62391,2021-02-18,海口浩科考站,78.19472850889677,41.105343800994234,194,21,86,"田成负责,地址与联系方式: 青海省合山市白云吴街X座 151882; lhao@example.net; 13382874444"
18A286409,2021-02-18,武汉阳科考站,84.36545085525619,24.317506984066572,194,555,14,"顾莹负责,地址与联系方式: 广西壮族自治区太原市西夏北镇街Z座 216762; xiuyingliang@example.com; 15816567229"
18A62368,2021-02-18,张家港文科考站,78.20078654114467,41.178741603131684,195,19,83,"彭浩负责,地址与联系方式: 吉林省深圳市淄川廖路c座 232208; zhao@example.org; 14573762563"
18A51995,2021-02-18,兰州军科考站,79.28455446617161,39.137468760813945,195,86,81,"孙玉华负责,地址与联系方式: 贵州省敏市徐汇关岭路f座 275086; xiuying89@example.net; 15861407787"
18A286411,2021-02-18,西宁波科考站,84.39339654817734,24.35646160775334,195,554,70,"张敏负责,地址与联系方式: 福建省桂芳县高港高路F座 200550; xiulan50@example.org; 18044057668"
18A51921,2021-02-18,南宁阳科考站,79.12233950500506,39.547597881579854,196,73,46,"窦宁负责,地址与联系方式: 新疆维吾尔自治区勇县沈北新黄路s座 836306; juan17@example.net; 13483832648"
18A47792,2021-02-18,太原建平科考站,79.9485281189876,37.857113058831054,196,128,63,"杨淑珍负责,地址与联系方式: 辽宁省桂芳县兴山陈路q座 337242; luolei@example.com; 15646067154"
