code,date,name,lon,lat,row,col,cover_rate,comment
4A1406,2021-02-04,齐齐哈尔坤科考站,71.80541408788486,37.54466139472103,7,57,79,"曹桂花负责,地址与联系方式: 黑龙江省武汉县江北林路F座 735210; jing58@example.com; 15043606324"
4A262191,2021-02-04,银川飞科考站,77.67665355870488,24.147419242121952,7,516,27,"郭荣负责,地址与联系方式: 云南省呼和浩特县花溪叶路P座 416475; klei@example.net; 13309482095"
4A241449,2021-02-04,宜都军科考站,75.59177420954234,30.20634838240072,8,313,70,"杨丽华负责,地址与联系方式: 广东省成市华龙哈尔滨路Z座 987947; zengfang@example.com; 15715909298"
4A261349,2021-02-04,贵阳洋科考站,77.4093941264311,25.14943869400002,8,483,67,"曹秀芳负责,地址与联系方式: 宁夏回族自治区林县门头沟哈尔滨街c座 249665; fangsun@example.net; 15058269570"
4A267335,2021-02-04,成都超科考站,78.51165793501974,21.313293614706808,9,610,27,"罗璐负责,地址与联系方式: 甘肃省永安县南溪六安路W座 453683; imao@example.org; 13953838190"
4A241420,2021-02-04,西宁华科考站,75.78759641226934,30.10114603139467,12,318,81,"宫建负责,地址与联系方式: 新疆维吾尔自治区倩市闵行荆门街Z座 155719; chao13@example.net; 15839297148"
4A241496,2021-02-04,拉萨东科考站,75.66384644315158,30.4944553817765,13,305,60,"宋欢负责,地址与联系方式: 吉林省宁市永川太原路T座 514098; weiliang@example.org; 13759933607"
4A14753,2021-02-04,呼和浩特红霞科考站,72.36541950803989,37.41602354294703,18,67,67,"杨凤兰负责,地址与联系方式: 台湾省秀华县兴山甘路q座 653704; juanpan@example.net; 15201002786"
4A758,2021-02-04,昆明斌科考站,71.73131366046103,38.49468012993314,19,29,53,"韩鑫负责,地址与联系方式: 新疆维吾尔自治区郑州市海陵银川路f座 502975; chaopeng@example.com; 18670982870"
4A260591,2021-02-04,广州健科考站,77.61812207479848,25.85447874875634,20,463,68,"黄瑜负责,地址与联系方式: 黑龙江省东莞市白云贾路M座 433930; lwei@example.org; 13430237888"
4A261438,2021-02-04,福州军科考站,77.88795475770338,25.33688750768552,23,481,65,"李海燕负责,地址与联系方式: 新疆维吾尔自治区桂兰市蓟州北镇街v座 483366; leishi@example.org; 15376764319"
4A645,2021-02-04,潜江洋科考站,71.8728929888421,38.62156526973537,24,27,78,"陈浩负责,地址与联系方式: 山西省永安市金平董路c座 871207; guoxiulan@example.com; 15797204687"
4A241070,2021-02-04,海门建军科考站,76.13891704224443,30.74166216201972,28,302,16,"秦婷婷负责,地址与联系方式: 河南省哈尔滨县华龙周街e座 976412; chengmin@example.org; 13666979011"
4A246429,2021-02-04,石家庄帅科考站,77.39090497217487,27.530060292498803,29,410,23,"李红霞负责,地址与联系方式: 内蒙古自治区琳市新城天津路K座 914296; suchao@example.net; 18108367542"
4A3837,2021-02-04,巢湖岩科考站,72.18602895010127,39.66472560030086,46,1,72,"姚秀梅负责,地址与联系方式: 天津市福州市南长张家港街b座 808446; juandu@example.org; 15769762311"
4A2890,2021-02-04,宜都帅科考站,73.18199644599481,38.533948781625234,52,44,69,"刘欣负责,地址与联系方式: 内蒙古自治区太原县和平孙街K座 443582; qsong@example.com; 15266844744"
4A4029,2021-02-04,杭州明科考站,72.91821291492182,39.66806824192235,62,9,75,"詹斌负责,地址与联系方式: 贵州省呼和浩特县海陵贵阳街F座 329014; gang63@example.org; 18126242869"
4A11940,2021-02-04,巢湖强科考站,74.61917662312011,37.21116478673821,67,97,69,"穆琳负责,地址与联系方式: 黑龙江省昆明县清河福州路Z座 971221; mmeng@example.net; 13119112115"
4A8106,2021-02-04,沈阳平科考站,74.49501128975021,38.354230501237055,79,63,78,"王雷负责,地址与联系方式: 吉林省小红市永川郭街Q座 190873; xiuyingdong@example.net; 13165804073"
4A9141,2021-02-04,马鞍山帆科考站,74.74651148981305,38.30454348905913,84,67,73,"刘桂花负责,地址与联系方式: 内蒙古自治区佛山市双滦蒋街J座 945428; fang28@example.com; 18074523135"
4A9460,2021-02-04,济南涛科考站,75.62177633373365,38.64894240278187,108,66,72,"张敏负责,地址与联系方式: 北京市南京市孝南周街e座 371065; jie57@example.org; 13981346265"
4A56031,2021-02-04,兰州凯科考站,76.82739174151662,38.98950052652966,139,68,73,"曾秀梅负责,地址与联系方式: 海南省敏市清河嘉禾街O座 512504; cwan@example.org; 15542871808"
4A58638,2021-02-04,兴城涛科考站,76.86569949163415,39.24929441749676,143,61,75,"边博负责,地址与联系方式: 江苏省浩县浔阳上海路M座 901123; kongli@example.net; 13457243504"
4A60261,2021-02-04,巢湖彬科考站,76.27594934265376,40.68160281499867,148,15,68,"王敏负责,地址与联系方式: 内蒙古自治区建军县崇文东莞街t座 331449; yang71@example.org; 15328430124"
4A53822,2021-02-04,福州涛科考站,78.73987207767321,38.33635155346189,174,104,80,"彭桂荣负责,地址与联系方式: 澳门特别行政区宁市华龙陈街V座 901546; li70@example.com; 13039666843"
4A227072,2021-02-04,西宁峰科考站,81.89717783431449,30.680976970327354,175,351,21,"沈波负责,地址与联系方式: 上海市哈尔滨市梁平刘路o座 209812; zhonggang@example.com; 15033151520"
4A281595,2021-02-04,哈尔滨伟科考站,84.1082583330314,24.638410109139638,189,544,50,"吴旭负责,地址与联系方式: 湖南省佳市永川台北街Z座 683786; yangxiulan@example.net; 18270592948"
4A52898,2021-02-04,大冶建华科考站,80.88637626100338,38.23289833597126,221,125,59,"杨凤兰负责,地址与联系方式: 湖北省永安市兴山兰街U座 879542; ilai@example.net; 13276553948"
4A496979,2021-02-04,呼和浩特磊科考站,87.177347616985,21.961185226528546,258,639,79,"李欣负责,地址与联系方式: 四川省伟县牧野王路q座 868801; cjiang@example.net; 18745773979"
4A486625,2021-02-04,齐齐哈尔华科考站,88.3834083961505,21.732590237410548,290,651,17,"周桂花负责,地址与联系方式: 上海市柳州市兴山南宁路W座 428425; zye@example.com; 15533178056"
4A73996,2021-02-04,梧州超科考站,84.84524886238708,41.33676984350089,337,67,57,"李辉负责,地址与联系方式: 海南省长春市清河马街T座 699807; fanmin@example.net; 18966243091"
4A117529,2021-02-04,六盘水健科考站,86.68905151913623,37.25457288017721,343,194,7,"马琴负责,地址与联系方式: 福建省瑞县浔阳海门路s座 194569; yang38@example.com; 15195173892"
4A97551,2021-02-04,大冶帅科考站,87.99199993192708,40.90983433719279,400,99,54,"郭琴负责,地址与联系方式: 吉林省巢湖县东城昆明街W座 441826; gang46@example.net; 18751630452"
4A166076,2021-02-04,北镇鑫科考站,92.02593063222052,29.935805163817264,424,430,23,"邓丹丹负责,地址与联系方式: 重庆市娜县璧山巢湖街A座 973226; emeng@example.org; 13865087748"
4A111126,2021-02-04,沈阳博科考站,90.69589589248925,36.704105139968725,430,232,63,"廖燕负责,地址与联系方式: 内蒙古自治区桂花市沙市贾街k座 613901; min39@example.org; 18217082334"
4A156427,2021-02-04,辽阳东科考站,93.46970690613382,33.6090034688225,477,332,18,"田玉华负责,地址与联系方式: 浙江省澳门县西夏长春路K座 457400; byuan@example.net; 13072948961"
4A520385,2021-02-04,张家港雷科考站,95.8665062322461,25.811026835268382,504,561,62,"马婷负责,地址与联系方式: 台湾省拉萨县沈河罗路e座 379930; xiuying26@example.net; 13245980506"
